ID;Colony;Prec;Trtm;Frg;Species;Species_short;Day;Region;Tank_n;gray_sum
Pru;M;VT;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;98,49726773
Pru;M;VT;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;132,00131210
Pru;N;Ambient;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;97,35113168
Pru;N;Ambient;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;90,68373294
Pru;N;Ambient;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;65,59378898
Pru;N;Ambient;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;115,13985970
Pru;N;Ambient;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;94,39049318
Pru;N;Ambient;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;89,91894189
Pru;N;Ambient;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;102,15160030
Pru;N;Ambient;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;153,60075310
Pru;N;ST;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;127,26509670
Pru;N;ST;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;109,58016240
Pru;N;ST;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;120,37577490
Pru;N;ST;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;175,12588580
Pru;N;ST;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;86,60629487
Pru;N;ST;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;84,85507674
Pru;N;ST;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;128,63463330
Pru;N;ST;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;172,77264220
Pru;N;VT;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;91,09152376
Pru;N;VT;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;91,55057096
Pru;N;VT;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;123,93474850
Pru;N;VT;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;158,51255020
Pru;N;VT;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;104,95933700
Pru;N;VT;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;104,87883820
Pru;N;VT;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;97,71923537
Pru;N;VT;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;145,19013090
Pru;O;Ambient;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;99,39398316
Pru;O;Ambient;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;97,50026533
Pru;O;Ambient;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;103,10731150
Pru;O;Ambient;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;127,12224710
Pru;O;Ambient;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;87,60149104
Pru;O;Ambient;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;87,18930863
Pru;O;Ambient;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;78,47420126
Pru;O;Ambient;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;140,21299520
Pru;O;ST;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;103,12703220
Pru;O;ST;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;98,43392248
Pru;O;ST;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;96,89228805
Pru;O;ST;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;114,02356320
Pru;O;ST;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;103,50865110
Pru;O;ST;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;87,75092507
Pru;O;ST;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;85,23373136
Pru;O;ST;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;120,05153280
Pru;O;VT;Control;1;Porites rus;P. rus;0;Red Sea;Tank_9;83,55248958
Pru;O;VT;Control;1;Porites rus;P. rus;2;Red Sea;Tank_9;90,42798583
Pru;O;VT;Heat;2;Porites rus;P. rus;0;Red Sea;Tank_10;81,01458870
Pru;O;VT;Heat;2;Porites rus;P. rus;2;Red Sea;Tank_10;106,25335450
Pru;O;VT;Control;3;Porites rus;P. rus;0;Red Sea;Tank_11;73,41591977
Pru;O;VT;Control;3;Porites rus;P. rus;2;Red Sea;Tank_11;83,44652510
Pru;O;VT;Heat;4;Porites rus;P. rus;0;Red Sea;Tank_12;111,07769410
Pru;O;VT;Heat;4;Porites rus;P. rus;2;Red Sea;Tank_12;126,21108000
Amu;A;Ambient;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;A;Ambient;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;A;ST;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;A;ST;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;A;VT;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;A;VT;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;Ambient;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;Ambient;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;ST;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;ST;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;VT;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;B;VT;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;Ambient;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;Ambient;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;ST;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;ST;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;VT;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;C;VT;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;Ambient;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;Ambient;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;ST;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;ST;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;VT;Control;3;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;D;VT;Heat;4;Acropora muricata;A. muricata;15;Indonesia;Tank_C6;NA
Amu;L;Ambient;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;L;Ambient;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;L;ST;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;L;ST;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;L;VT;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;L;VT;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;Ambient;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;Ambient;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;ST;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;ST;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;VT;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;N;VT;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;Ambient;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;Ambient;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;ST;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;ST;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;VT;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;Q;VT;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;Ambient;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;Ambient;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;ST;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;ST;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;VT;Control;3;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Amu;R;VT;Heat;4;Acropora muricata;A. muricata;15;Australia;Tank_C6;NA
Mdi;A;Ambient;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;94,25506193
Mdi;A;Ambient;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;161,53100330
Mdi;A;ST;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;90,91388080
Mdi;A;ST;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;132,89470510
Mdi;A;VT;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;85,51839853
Mdi;A;VT;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;132,74651850
Mdi;B;Ambient;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;86,48821307
Mdi;B;Ambient;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;105,99689060
Mdi;B;ST;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;75,00593325
Mdi;B;ST;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;90,46605305
Mdi;B;VT;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;91,91131024
Mdi;B;VT;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;85,77368249
Mdi;C;Ambient;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;127,48724580
Mdi;C;Ambient;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;133,70361780
Mdi;C;ST;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;124,26126880
Mdi;C;ST;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;135,11025150
Mdi;C;VT;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;130,14301840
Mdi;C;VT;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;110,57421290
Mdi;D;Ambient;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;88,71396345
Mdi;D;Ambient;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;107,32212870
Mdi;D;ST;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;111,39545190
Mdi;D;ST;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;84,15652464
Mdi;D;VT;Control;3;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;92,57601651
Mdi;D;VT;Heat;4;Montipora digitata;M. digitata;15;Indonesia;Tank_C6;77,28814290
Pve;3;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;90,87675078
Pve;3;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;3;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;100,45055880
Pve;3;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;3;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;99,36296148
Pve;3;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;A;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;95,38584461
Pve;A;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;A;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;93,62052548
Pve;A;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;144,83855670
Pve;A;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;95,60721235
Pve;A;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;148,49190680
Pve;B;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;87,46897583
Pve;B;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;B;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;102,74296840
Pve;B;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;B;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;94,26548036
Pve;B;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;188,68902690
Pve;C;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;112,09509120
Pve;C;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;C;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;92,01586691
Pve;C;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;179,40753330
Pve;C;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;107,97619970
Pve;C;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;E;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;76,59674391
Pve;E;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;E;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;80,10698550
Pve;E;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;137,62870330
Pve;E;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;67,94571348
Pve;E;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;131,95710730
Pve;F;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;105,69933610
Pve;F;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;F;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;111,19005270
Pve;F;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;F;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;84,24994550
Pve;F;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Indonesia;Tank_C3;NA
Pve;G;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;104,47976590
Pve;G;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;G;ST;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;74,11069055
Pve;G;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;NA
Pve;G;VT;Control;3;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;100,11800030
Pve;G;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;15;Red Sea;Tank_C3;139,95276740
Spi;A;Ambient;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;73,84397598
Spi;A;Ambient;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;A;ST;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;66,38698499
Spi;A;ST;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;A;VT;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;66,99934982
Spi;A;VT;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;B;Ambient;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;65,77926776
Spi;B;Ambient;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;B;ST;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;146,17358950
Spi;B;ST;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;B;VT;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;84,13702344
Spi;B;VT;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;C;Ambient;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;85,25838338
Spi;C;Ambient;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;C;ST;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;72,50352296
Spi;C;ST;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;C;VT;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;118,06621730
Spi;C;VT;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;D;Ambient;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;60,88179842
Spi;D;Ambient;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;D;ST;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;63,86305298
Spi;D;ST;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;D;VT;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;72,29229998
Spi;D;VT;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;E;Ambient;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;95,65987565
Spi;E;Ambient;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;E;ST;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;111,44417120
Spi;E;ST;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Spi;E;VT;Control;3;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;87,87658465
Spi;E;VT;Heat;4;Stylophora pistillata;S. pistillata;15;Fiji;Tank_C3;NA
Gfa;14;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;70,97197183
Gfa;14;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;94,08551018
Gfa;14;ST;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;70,55142325
Gfa;14;ST;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;79,92923802
Gfa;14;VT;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;62,59864266
Gfa;14;VT;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;84,51709204
Gfa;31;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;65,17583582
Gfa;31;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;NA
Gfa;31;ST;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;60,03930382
Gfa;31;ST;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;82,82336181
Gfa;31;VT;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;67,14019475
Gfa;31;VT;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;80,55307930
Gfa;60;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;72,69059251
Gfa;60;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;98,82367682
Gfa;60;ST;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;65,11483196
Gfa;60;ST;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;81,07565645
Gfa;60;VT;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;69,59729950
Gfa;60;VT;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;81,05788573
Gfa;6;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;81,08369209
Gfa;6;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;NA
Gfa;6;ST;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;71,33629256
Gfa;6;ST;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;118,70528750
Gfa;6;VT;Control;3;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;69,80878404
Gfa;6;VT;Heat;4;Galaxea fascicularis;G. fascicularis;15;Red Sea;Tank_C6;98,58783092
Pru;A;Ambient;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;67,97096373
Pru;A;Ambient;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;NA
Pru;A;ST;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;83,38816332
Pru;A;ST;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;105,14862370
Pru;A;VT;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;71,31549282
Pru;A;VT;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;91,41790129
Pru;C;Ambient;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;79,20517484
Pru;C;Ambient;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;71,28323001
Pru;C;ST;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;81,09128381
Pru;C;ST;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;100,11110740
Pru;C;VT;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;78,73379849
Pru;C;VT;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;82,85897848
Pru;D;Ambient;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;72,71709676
Pru;D;Ambient;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;NA
Pru;D;ST;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;71,89881995
Pru;D;ST;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;96,00423017
Pru;D;VT;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;75,01604872
Pru;D;VT;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;95,11628620
Pru;E;Ambient;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;67,51392023
Pru;E;Ambient;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;NA
Pru;E;ST;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;66,45988830
Pru;E;ST;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;86,77070090
Pru;E;VT;Control;3;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;69,19500457
Pru;E;VT;Heat;4;Porites rus;P. rus;15;Indo-Pacific;Tank_C6;91,07710578
Pru;L;Ambient;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;83,14635274
Pru;L;Ambient;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;87,23081269
Pru;L;ST;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;51,24856284
Pru;L;ST;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;103,71404200
Pru;L;VT;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;96,88533962
Pru;L;VT;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;78,91578738
Pru;M;Ambient;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;88,86584837
Pru;M;Ambient;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Pru;M;ST;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;95,59002436
Pru;M;ST;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;82,28859080
Pru;M;VT;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;88,06126440
Pru;M;VT;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;103,22527110
Pru;N;Ambient;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;75,14725832
Pru;N;Ambient;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Pru;N;ST;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;82,38278176
Pru;N;ST;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Pru;N;VT;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;77,16199290
Pru;N;VT;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;100,62273670
Pru;O;Ambient;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;75,02236921
Pru;O;Ambient;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Pru;O;ST;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;71,42234888
Pru;O;ST;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Pru;O;VT;Control;3;Porites rus;P. rus;15;Red Sea;Tank_C6;64,74498865
Pru;O;VT;Heat;4;Porites rus;P. rus;15;Red Sea;Tank_C6;NA
Amu;A;Ambient;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;A;Ambient;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;A;ST;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;A;ST;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;A;VT;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;A;VT;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;Ambient;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;Ambient;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;ST;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;ST;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;VT;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;B;VT;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;C;Ambient;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;C;Ambient;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
