t,Date,Exp_date,Day,Time,ID,Species_ID,Species,Colony,Prec,Tank_n,Treatment,Meas_type,Frg_n,ML,F,Fm,YII,obs,Survived_day,Status,Region,Year
3857017667,2022-03-21,Day15,15,09:47:47,Pru_O_ST_03,Pru,Porites rus,O,ST,Tank_C6,Control,Light,03,10,0.586,1.249,0.531,1,30,1,Red Sea,NA
3857017671,2022-03-21,Day15,15,09:47:51,Pru_O_ST_03,Pru,Porites rus,O,ST,Tank_C6,Control,Light,03,10,0.712,1.574,0.548,2,30,1,Red Sea,NA
3857017675,2022-03-21,Day15,15,09:47:55,Pru_O_ST_03,Pru,Porites rus,O,ST,Tank_C6,Control,Light,03,10,0.802,1.721,0.534,3,30,1,Red Sea,NA
3857017690,2022-03-21,Day15,15,09:48:10,Pru_O_VT_03,Pru,Porites rus,O,VT,Tank_C6,Control,Light,03,10,0.601,1.333,0.549,1,30,1,Red Sea,NA
3857017694,2022-03-21,Day15,15,09:48:14,Pru_O_VT_03,Pru,Porites rus,O,VT,Tank_C6,Control,Light,03,10,0.554,1.279,0.567,2,30,1,Red Sea,NA
3857017700,2022-03-21,Day15,15,09:48:20,Pru_O_VT_03,Pru,Porites rus,O,VT,Tank_C6,Control,Light,03,10,0.729,1.71,0.574,3,30,1,Red Sea,NA
3857017730,2022-03-21,Day15,15,09:48:50,Pru_M_VT_04,Pru,Porites rus,M,VT,Tank_C6,Heat,Light,04,10,0.689,1.442,0.522,1,30,1,Red Sea,NA
3857017737,2022-03-21,Day15,15,09:48:57,Pru_M_VT_04,Pru,Porites rus,M,VT,Tank_C6,Heat,Light,04,10,0.652,1.387,0.53,2,30,1,Red Sea,NA
3857017742,2022-03-21,Day15,15,09:49:02,Pru_M_VT_04,Pru,Porites rus,M,VT,Tank_C6,Heat,Light,04,10,0.636,1.32,0.518,3,30,1,Red Sea,NA
3857017787,2022-03-21,Day15,15,09:49:47,Pru_M_ST_04,Pru,Porites rus,M,ST,Tank_C6,Heat,Light,04,10,0.521,0.894,0.417,1,30,1,Red Sea,NA
3857017794,2022-03-21,Day15,15,09:49:54,Pru_M_ST_04,Pru,Porites rus,M,ST,Tank_C6,Heat,Light,04,10,0.682,1.358,0.498,2,30,1,Red Sea,NA
3857017799,2022-03-21,Day15,15,09:49:59,Pru_M_ST_04,Pru,Porites rus,M,ST,Tank_C6,Heat,Light,04,10,0.788,1.662,0.526,3,30,1,Red Sea,NA
3857017816,2022-03-21,Day15,15,09:50:16,Pru_L_VT_04,Pru,Porites rus,L,VT,Tank_C6,Heat,Light,04,10,0.607,1.431,0.576,1,30,1,Red Sea,NA
3857017820,2022-03-21,Day15,15,09:50:20,Pru_L_VT_04,Pru,Porites rus,L,VT,Tank_C6,Heat,Light,04,10,0.634,1.456,0.565,2,30,1,Red Sea,NA
3857017824,2022-03-21,Day15,15,09:50:24,Pru_L_VT_04,Pru,Porites rus,L,VT,Tank_C6,Heat,Light,04,10,0.662,1.565,0.577,3,30,1,Red Sea,NA
3857017839,2022-03-21,Day15,15,09:50:39,Pru_L_ST_04,Pru,Porites rus,L,ST,Tank_C6,Heat,Light,04,10,0.561,1.226,0.542,1,30,1,Red Sea,NA
3857017843,2022-03-21,Day15,15,09:50:43,Pru_L_ST_04,Pru,Porites rus,L,ST,Tank_C6,Heat,Light,04,10,0.578,1.328,0.565,2,30,1,Red Sea,NA
3857017848,2022-03-21,Day15,15,09:50:48,Pru_L_ST_04,Pru,Porites rus,L,ST,Tank_C6,Heat,Light,04,10,0.473,1.087,0.565,3,30,1,Red Sea,NA
3857017913,2022-03-21,Day15,15,09:51:53,Pru_L_Control_04,Pru,Porites rus,L,Ambient,Tank_C6,Heat,Light,04,10,0.722,1.405,0,1,13,2,Red Sea,NA
3857017918,2022-03-21,Day15,15,09:51:58,Pru_L_Control_04,Pru,Porites rus,L,Ambient,Tank_C6,Heat,Light,04,10,0.7,1.349,0,2,13,2,Red Sea,NA
3857017935,2022-03-21,Day15,15,09:52:15,Pru_L_Control_04,Pru,Porites rus,L,Ambient,Tank_C6,Heat,Light,04,10,0.646,1.293,0,3,13,2,Red Sea,NA
3857018000,2022-03-21,Day15,15,09:53:20,Pru_N_VT_04,Pru,Porites rus,N,VT,Tank_C6,Heat,Light,04,10,0.706,1.558,0.547,1,30,1,Red Sea,NA
3857018005,2022-03-21,Day15,15,09:53:25,Pru_N_VT_04,Pru,Porites rus,N,VT,Tank_C6,Heat,Light,04,10,0.725,1.661,0.564,2,30,1,Red Sea,NA
3857018016,2022-03-21,Day15,15,09:53:36,Pru_N_VT_04,Pru,Porites rus,N,VT,Tank_C6,Heat,Light,04,10,0.562,1.352,0.584,3,30,1,Red Sea,NA
3857018053,2022-03-21,Day15,15,09:54:13,Gfa_6_Control_03,Gfa,Galaxea fascicularis,06,Ambient,Tank_C6,Control,Light,03,10,0.496,1.178,0.579,1,30,1,Red Sea,2019
3857018057,2022-03-21,Day15,15,09:54:17,Gfa_6_Control_03,Gfa,Galaxea fascicularis,06,Ambient,Tank_C6,Control,Light,03,10,0.436,1.059,0.588,2,30,1,Red Sea,2019
3857018060,2022-03-21,Day15,15,09:54:20,Gfa_6_Control_03,Gfa,Galaxea fascicularis,06,Ambient,Tank_C6,Control,Light,03,10,0.45,1.134,0.603,3,30,1,Red Sea,2019
3857018072,2022-03-21,Day15,15,09:54:32,Gfa_6_ST_03,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Control,Light,03,10,0.422,1.029,0.59,1,30,1,Red Sea,2019
3857018075,2022-03-21,Day15,15,09:54:35,Gfa_6_ST_03,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Control,Light,03,10,0.431,1,0.569,2,30,1,Red Sea,2019
3857018079,2022-03-21,Day15,15,09:54:39,Gfa_6_ST_03,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Control,Light,03,10,0.395,0.956,0.587,3,30,1,Red Sea,2019
3857018090,2022-03-21,Day15,15,09:54:50,Gfa_6_VT_03,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Control,Light,03,10,0.478,1.111,0.57,1,30,1,Red Sea,2019
3857018094,2022-03-21,Day15,15,09:54:54,Gfa_6_VT_03,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Control,Light,03,10,0.51,1.181,0.568,2,30,1,Red Sea,2019
3857018100,2022-03-21,Day15,15,09:55:00,Gfa_6_VT_03,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Control,Light,03,10,0.408,0.975,0.582,3,30,1,Red Sea,2019
3857018121,2022-03-21,Day15,15,09:55:21,Gfa_14_Control_03,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Control,Light,03,10,0.48,1.159,0.586,1,30,1,Red Sea,2019
3857018125,2022-03-21,Day15,15,09:55:25,Gfa_14_Control_03,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Control,Light,03,10,0.48,1.053,0.544,2,30,1,Red Sea,2019
3857018129,2022-03-21,Day15,15,09:55:29,Gfa_14_Control_03,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Control,Light,03,10,0.56,1.065,0.474,3,30,1,Red Sea,2019
3857018147,2022-03-21,Day15,15,09:55:47,Gfa_14_ST_03,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Control,Light,03,10,0.549,1.282,0.572,1,30,1,Red Sea,2019
3857018151,2022-03-21,Day15,15,09:55:51,Gfa_14_ST_03,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Control,Light,03,10,0.726,1.571,0.538,2,30,1,Red Sea,2019
3857018154,2022-03-21,Day15,15,09:55:54,Gfa_14_ST_03,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Control,Light,03,10,0.44,1.059,0.585,3,30,1,Red Sea,2019
3857018165,2022-03-21,Day15,15,09:56:05,Gfa_14_VT_03,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Control,Light,03,10,0.406,0.915,0.556,1,30,1,Red Sea,2019
3857018170,2022-03-21,Day15,15,09:56:10,Gfa_14_VT_03,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Control,Light,03,10,0.472,1.057,0.553,2,30,1,Red Sea,2019
3857018174,2022-03-21,Day15,15,09:56:14,Gfa_14_VT_03,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Control,Light,03,10,0.491,1.059,0.536,3,30,1,Red Sea,2019
3857018208,2022-03-21,Day15,15,09:56:48,Gfa_31_Control_03,Gfa,Galaxea fascicularis,31,Ambient,Tank_C6,Control,Light,03,10,0.39,0.929,0.58,1,30,1,Red Sea,2019
3857018212,2022-03-21,Day15,15,09:56:52,Gfa_31_Control_03,Gfa,Galaxea fascicularis,31,Ambient,Tank_C6,Control,Light,03,10,0.473,1.144,0.587,2,30,1,Red Sea,2019
3857018216,2022-03-21,Day15,15,09:56:56,Gfa_31_Control_03,Gfa,Galaxea fascicularis,31,Ambient,Tank_C6,Control,Light,03,10,0.443,1.048,0.577,3,30,1,Red Sea,2019
3857018227,2022-03-21,Day15,15,09:57:07,Gfa_31_ST_03,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Control,Light,03,10,0.52,1.265,0.589,1,30,1,Red Sea,2019
3857018231,2022-03-21,Day15,15,09:57:11,Gfa_31_ST_03,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Control,Light,03,10,0.436,1.038,0.58,2,30,1,Red Sea,2019
3857018236,2022-03-21,Day15,15,09:57:16,Gfa_31_ST_03,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Control,Light,03,10,0.576,1.459,0.605,3,30,1,Red Sea,2019
3857018250,2022-03-21,Day15,15,09:57:30,Gfa_31_VT_03,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Control,Light,03,10,0.47,1.129,0.584,1,30,1,Red Sea,2019
3857018254,2022-03-21,Day15,15,09:57:34,Gfa_31_VT_03,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Control,Light,03,10,0.453,1,0.547,2,30,1,Red Sea,2019
3857018258,2022-03-21,Day15,15,09:57:38,Gfa_31_VT_03,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Control,Light,03,10,0.475,1.033,0.54,3,30,1,Red Sea,2019
3857018277,2022-03-21,Day15,15,09:57:57,Gfa_60_Control_03,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Control,Light,03,10,0.592,1.321,0.552,1,30,1,Red Sea,2019
3857018281,2022-03-21,Day15,15,09:58:01,Gfa_60_Control_03,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Control,Light,03,10,0.518,1.189,0.564,2,30,1,Red Sea,2019
3857018286,2022-03-21,Day15,15,09:58:06,Gfa_60_Control_03,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Control,Light,03,10,0.599,1.34,0.553,3,30,1,Red Sea,2019
3857018300,2022-03-21,Day15,15,09:58:20,Gfa_60_ST_03,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Control,Light,03,10,0.542,1.269,0.573,1,30,1,Red Sea,2019
3857018304,2022-03-21,Day15,15,09:58:24,Gfa_60_ST_03,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Control,Light,03,10,0.362,0.767,0.528,2,30,1,Red Sea,2019
3857018308,2022-03-21,Day15,15,09:58:28,Gfa_60_ST_03,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Control,Light,03,10,0.619,1.394,0.556,3,30,1,Red Sea,2019
3857018321,2022-03-21,Day15,15,09:58:41,Gfa_60_VT_03,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Control,Light,03,10,0.424,0.879,0.518,1,30,1,Red Sea,2019
3857018325,2022-03-21,Day15,15,09:58:45,Gfa_60_VT_03,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Control,Light,03,10,0.456,0.999,0.544,2,30,1,Red Sea,2019
3857018329,2022-03-21,Day15,15,09:58:49,Gfa_60_VT_03,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Control,Light,03,10,0.451,1.03,0.562,3,30,1,Red Sea,2019
3857018413,2022-03-21,Day15,15,10:00:13,Gfa_6_Control_04_Algae,Gfa,Galaxea fascicularis,06,Ambient,Tank_C6,Heat,Light,04,10,0.223,0.32,0,1,10,2,Red Sea,2019
3857018449,2022-03-21,Day15,15,10:00:49,Gfa_6_ST_04,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Heat,Light,04,10,0.225,0.46,0.511,1,30,1,Red Sea,2019
3857018455,2022-03-21,Day15,15,10:00:55,Gfa_6_ST_04,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Heat,Light,04,10,0.347,0.72,0.518,2,30,1,Red Sea,2019
3857018460,2022-03-21,Day15,15,10:01:00,Gfa_6_ST_04,Gfa,Galaxea fascicularis,06,ST,Tank_C6,Heat,Light,04,10,0.274,0.593,0.538,3,30,1,Red Sea,2019
3857018484,2022-03-21,Day15,15,10:01:24,Gfa_6_VT_04,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Heat,Light,04,10,0.32,0.687,0.534,1,30,1,Red Sea,2019
3857018488,2022-03-21,Day15,15,10:01:28,Gfa_6_VT_04,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Heat,Light,04,10,0.369,0.79,0.533,2,30,1,Red Sea,2019
3857018492,2022-03-21,Day15,15,10:01:32,Gfa_6_VT_04,Gfa,Galaxea fascicularis,06,VT,Tank_C6,Heat,Light,04,10,0.356,0.749,0.525,3,30,1,Red Sea,2019
3857018507,2022-03-21,Day15,15,10:01:47,Gfa_14_Control_04,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Heat,Light,04,10,0.371,0.759,0.511,1,30,1,Red Sea,2019
3857018510,2022-03-21,Day15,15,10:01:50,Gfa_14_Control_04,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Heat,Light,04,10,0.505,1.147,0.56,2,30,1,Red Sea,2019
3857018514,2022-03-21,Day15,15,10:01:54,Gfa_14_Control_04,Gfa,Galaxea fascicularis,14,Ambient,Tank_C6,Heat,Light,04,10,0.321,0.661,0.514,3,30,1,Red Sea,2019
3857018526,2022-03-21,Day15,15,10:02:06,Gfa_14_ST_04,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Heat,Light,04,10,0.337,0.638,0.472,1,30,1,Red Sea,2019
3857018531,2022-03-21,Day15,15,10:02:11,Gfa_14_ST_04,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Heat,Light,04,10,0.568,1.248,0.545,2,30,1,Red Sea,2019
3857018535,2022-03-21,Day15,15,10:02:15,Gfa_14_ST_04,Gfa,Galaxea fascicularis,14,ST,Tank_C6,Heat,Light,04,10,0.401,0.714,0.438,3,30,1,Red Sea,2019
3857018551,2022-03-21,Day15,15,10:02:31,Gfa_14_VT_04,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Heat,Light,04,10,0.301,0.556,0.459,1,30,1,Red Sea,2019
3857018556,2022-03-21,Day15,15,10:02:36,Gfa_14_VT_04,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Heat,Light,04,10,0.369,0.726,0.492,2,30,1,Red Sea,2019
3857018560,2022-03-21,Day15,15,10:02:40,Gfa_14_VT_04,Gfa,Galaxea fascicularis,14,VT,Tank_C6,Heat,Light,04,10,0.455,0.966,0.529,3,30,1,Red Sea,2019
3857018579,2022-03-21,Day15,15,10:02:59,Gfa_31_ST_04,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Heat,Light,04,10,0.401,0.87,0.539,1,30,1,Red Sea,2019
3857018583,2022-03-21,Day15,15,10:03:03,Gfa_31_ST_04,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Heat,Light,04,10,0.396,0.886,0.553,2,30,1,Red Sea,2019
3857018587,2022-03-21,Day15,15,10:03:07,Gfa_31_ST_04,Gfa,Galaxea fascicularis,31,ST,Tank_C6,Heat,Light,04,10,0.499,1.175,0.575,3,30,1,Red Sea,2019
3857018598,2022-03-21,Day15,15,10:03:18,Gfa_31_VT_04,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Heat,Light,04,10,0.441,0.987,0.553,1,30,1,Red Sea,2019
3857018602,2022-03-21,Day15,15,10:03:22,Gfa_31_VT_04,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Heat,Light,04,10,0.449,1.024,0.562,2,30,1,Red Sea,2019
3857018606,2022-03-21,Day15,15,10:03:26,Gfa_31_VT_04,Gfa,Galaxea fascicularis,31,VT,Tank_C6,Heat,Light,04,10,0.446,1.019,0.562,3,30,1,Red Sea,2019
3857018621,2022-03-21,Day15,15,10:03:41,Gfa_60_Control_04,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Heat,Light,04,10,0.53,1.265,0.581,1,30,1,Red Sea,2019
3857018625,2022-03-21,Day15,15,10:03:45,Gfa_60_Control_04,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Heat,Light,04,10,0.457,1.051,0.565,2,30,1,Red Sea,2019
3857018630,2022-03-21,Day15,15,10:03:50,Gfa_60_Control_04,Gfa,Galaxea fascicularis,60,Ambient,Tank_C6,Heat,Light,04,10,0.537,1.329,0.596,3,30,1,Red Sea,2019
3857018643,2022-03-21,Day15,15,10:04:03,Gfa_60_ST_04,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Heat,Light,04,10,0.436,1.007,0.567,1,30,1,Red Sea,2019
3857018647,2022-03-21,Day15,15,10:04:07,Gfa_60_ST_04,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Heat,Light,04,10,0.505,1.169,0.568,2,30,1,Red Sea,2019
3857018651,2022-03-21,Day15,15,10:04:11,Gfa_60_ST_04,Gfa,Galaxea fascicularis,60,ST,Tank_C6,Heat,Light,04,10,0.461,1.038,0.556,3,30,1,Red Sea,2019
3857018673,2022-03-21,Day15,15,10:04:33,Gfa_60_VT_04,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Heat,Light,04,10,0.434,0.987,0.56,1,30,1,Red Sea,2019
3857018677,2022-03-21,Day15,15,10:04:37,Gfa_60_VT_04,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Heat,Light,04,10,0.426,0.997,0.573,2,30,1,Red Sea,2019
3857018682,2022-03-21,Day15,15,10:04:42,Gfa_60_VT_04,Gfa,Galaxea fascicularis,60,VT,Tank_C6,Heat,Light,04,10,0.494,1.091,0.547,3,30,1,Red Sea,2019
3858226186,2022-04-04,Day30,30,09:29:46,Pru_A_Control_03,Pru,Porites rus,A,Ambient,Tank_C6,Control,Light,03,10,0.852,2.288,0.628,1,30,1,Indo-Pacific,NA
3858226190,2022-04-04,Day30,30,09:29:50,Pru_A_Control_03,Pru,Porites rus,A,Ambient,Tank_C6,Control,Light,03,10,0.897,2.366,0.621,2,30,1,Indo-Pacific,NA
3858226194,2022-04-04,Day30,30,09:29:54,Pru_A_Control_03,Pru,Porites rus,A,Ambient,Tank_C6,Control,Light,03,10,0.822,2.174,0.622,3,30,1,Indo-Pacific,NA
3858226205,2022-04-04,Day30,30,09:30:05,Pru_A_ST_03,Pru,Porites rus,A,ST,Tank_C6,Control,Light,03,10,0.898,2.47,0.636,1,30,1,Indo-Pacific,NA
3858226209,2022-04-04,Day30,30,09:30:09,Pru_A_ST_03,Pru,Porites rus,A,ST,Tank_C6,Control,Light,03,10,0.815,2.065,0.605,2,30,1,Indo-Pacific,NA
3858226213,2022-04-04,Day30,30,09:30:13,Pru_A_ST_03,Pru,Porites rus,A,ST,Tank_C6,Control,Light,03,10,0.529,1.48,0.643,3,30,1,Indo-Pacific,NA
3858226224,2022-04-04,Day30,30,09:30:24,Pru_A_VT_03,Pru,Porites rus,A,VT,Tank_C6,Control,Light,03,10,0.764,1.995,0.617,1,30,1,Indo-Pacific,NA
3858226228,2022-04-04,Day30,30,09:30:28,Pru_A_VT_03,Pru,Porites rus,A,VT,Tank_C6,Control,Light,03,10,0.682,1.744,0.609,2,30,1,Indo-Pacific,NA
3858226232,2022-04-04,Day30,30,09:30:32,Pru_A_VT_03,Pru,Porites rus,A,VT,Tank_C6,Control,Light,03,10,0.743,1.989,0.626,3,30,1,Indo-Pacific,NA
3858226246,2022-04-04,Day30,30,09:30:46,Pru_C_Control_03,Pru,Porites rus,C,Ambient,Tank_C6,Control,Light,03,10,0.731,1.806,0.595,1,30,1,Indo-Pacific,NA
3858226250,2022-04-04,Day30,30,09:30:50,Pru_C_Control_03,Pru,Porites rus,C,Ambient,Tank_C6,Control,Light,03,10,0.688,1.714,0.599,2,30,1,Indo-Pacific,NA
3858226253,2022-04-04,Day30,30,09:30:53,Pru_C_Control_03,Pru,Porites rus,C,Ambient,Tank_C6,Control,Light,03,10,0.759,1.853,0.59,3,30,1,Indo-Pacific,NA
3858226270,2022-04-04,Day30,30,09:31:10,Pru_C_ST_03,Pru,Porites rus,C,ST,Tank_C6,Control,Light,03,10,0.72,1.834,0.607,1,30,1,Indo-Pacific,NA
3858226274,2022-04-04,Day30,30,09:31:14,Pru_C_ST_03,Pru,Porites rus,C,ST,Tank_C6,Control,Light,03,10,0.618,1.443,0.572,2,30,1,Indo-Pacific,NA
3858226278,2022-04-04,Day30,30,09:31:18,Pru_C_ST_03,Pru,Porites rus,C,ST,Tank_C6,Control,Light,03,10,0.671,1.633,0.589,3,30,1,Indo-Pacific,NA
3858226290,2022-04-04,Day30,30,09:31:30,Pru_C_VT_03,Pru,Porites rus,C,VT,Tank_C6,Control,Light,03,10,0.771,1.808,0.574,1,30,1,Indo-Pacific,NA
3858226294,2022-04-04,Day30,30,09:31:34,Pru_C_VT_03,Pru,Porites rus,C,VT,Tank_C6,Control,Light,03,10,0.792,1.988,0.602,2,30,1,Indo-Pacific,NA
3858226299,2022-04-04,Day30,30,09:31:39,Pru_C_VT_03,Pru,Porites rus,C,VT,Tank_C6,Control,Light,03,10,0.532,1.314,0.595,3,30,1,Indo-Pacific,NA
3858226316,2022-04-04,Day30,30,09:31:56,Pru_D_Control_03,Pru,Porites rus,D,Ambient,Tank_C6,Control,Light,03,10,0.76,1.93,0.606,1,30,1,Indo-Pacific,NA
3858226320,2022-04-04,Day30,30,09:32:00,Pru_D_Control_03,Pru,Porites rus,D,Ambient,Tank_C6,Control,Light,03,10,0.789,2.08,0.621,2,30,1,Indo-Pacific,NA
3858226324,2022-04-04,Day30,30,09:32:04,Pru_D_Control_03,Pru,Porites rus,D,Ambient,Tank_C6,Control,Light,03,10,0.598,1.405,0.574,3,30,1,Indo-Pacific,NA
3858226335,2022-04-04,Day30,30,09:32:15,Pru_D_ST_03,Pru,Porites rus,D,ST,Tank_C6,Control,Light,03,10,0.759,1.89,0.598,1,30,1,Indo-Pacific,NA
3858226339,2022-04-04,Day30,30,09:32:19,Pru_D_ST_03,Pru,Porites rus,D,ST,Tank_C6,Control,Light,03,10,0.719,1.721,0.582,2,30,1,Indo-Pacific,NA
3858226343,2022-04-04,Day30,30,09:32:23,Pru_D_ST_03,Pru,Porites rus,D,ST,Tank_C6,Control,Light,03,10,0.836,2.144,0.61,3,30,1,Indo-Pacific,NA
3858226355,2022-04-04,Day30,30,09:32:35,Pru_D_VT_03,Pru,Porites rus,D,VT,Tank_C6,Control,Light,03,10,0.795,2.156,0.631,1,30,1,Indo-Pacific,NA
3858226359,2022-04-04,Day30,30,09:32:39,Pru_D_VT_03,Pru,Porites rus,D,VT,Tank_C6,Control,Light,03,10,0.879,2.328,0.622,2,30,1,Indo-Pacific,NA
3858226363,2022-04-04,Day30,30,09:32:43,Pru_D_VT_03,Pru,Porites rus,D,VT,Tank_C6,Control,Light,03,10,0.825,2.049,0.597,3,30,1,Indo-Pacific,NA
3858226375,2022-04-04,Day30,30,09:32:55,Pru_E_Control_03,Pru,Porites rus,E,Ambient,Tank_C6,Control,Light,03,10,0.698,1.845,0.622,1,30,1,Indo-Pacific,NA
3858226379,2022-04-04,Day30,30,09:32:59,Pru_E_Control_03,Pru,Porites rus,E,Ambient,Tank_C6,Control,Light,03,10,0.691,1.671,0.586,2,30,1,Indo-Pacific,NA
3858226384,2022-04-04,Day30,30,09:33:04,Pru_E_Control_03,Pru,Porites rus,E,Ambient,Tank_C6,Control,Light,03,10,0.647,1.449,0.553,3,30,1,Indo-Pacific,NA
3858226405,2022-04-04,Day30,30,09:33:25,Pru_E_ST_03,Pru,Porites rus,E,ST,Tank_C6,Control,Light,03,10,0.352,0.717,0.509,1,30,1,Indo-Pacific,NA
3858226410,2022-04-04,Day30,30,09:33:30,Pru_E_ST_03,Pru,Porites rus,E,ST,Tank_C6,Control,Light,03,10,0.701,1.711,0.59,2,30,1,Indo-Pacific,NA
3858226413,2022-04-04,Day30,30,09:33:33,Pru_E_ST_03,Pru,Porites rus,E,ST,Tank_C6,Control,Light,03,10,0.746,1.821,0.59,3,30,1,Indo-Pacific,NA
3858226425,2022-04-04,Day30,30,09:33:45,Pru_E_VT_03,Pru,Porites rus,E,VT,Tank_C6,Control,Light,03,10,0.375,0.852,0.56,1,30,1,Indo-Pacific,NA
3858226428,2022-04-04,Day30,30,09:33:48,Pru_E_VT_03,Pru,Porites rus,E,VT,Tank_C6,Control,Light,03,10,0.523,1.181,0.557,2,30,1,Indo-Pacific,NA
3858226432,2022-04-04,Day30,30,09:33:52,Pru_E_VT_03,Pru,Porites rus,E,VT,Tank_C6,Control,Light,03,10,0.622,1.473,0.578,3,30,1,Indo-Pacific,NA
3858226456,2022-04-04,Day30,30,09:34:16,Pru_C_VT_04,Pru,Porites rus,C,VT,Tank_C6,Heat,Light,04,10,0.723,1.828,0.604,1,30,1,Indo-Pacific,NA
3858226461,2022-04-04,Day30,30,09:34:21,Pru_C_VT_04,Pru,Porites rus,C,VT,Tank_C6,Heat,Light,04,10,0.888,2.339,0.62,2,30,1,Indo-Pacific,NA
3858226464,2022-04-04,Day30,30,09:34:24,Pru_C_VT_04,Pru,Porites rus,C,VT,Tank_C6,Heat,Light,04,10,0.771,1.97,0.609,3,30,1,Indo-Pacific,NA
3858226476,2022-04-04,Day30,30,09:34:36,Pru_C_ST_04,Pru,Porites rus,C,ST,Tank_C6,Heat,Light,04,10,0.623,1.378,0.548,1,30,1,Indo-Pacific,NA
3858226481,2022-04-04,Day30,30,09:34:41,Pru_C_ST_04,Pru,Porites rus,C,ST,Tank_C6,Heat,Light,04,10,0.649,1.493,0.565,2,30,1,Indo-Pacific,NA
3858226485,2022-04-04,Day30,30,09:34:45,Pru_C_ST_04,Pru,Porites rus,C,ST,Tank_C6,Heat,Light,04,10,0.697,1.851,0.623,3,30,1,Indo-Pacific,NA
3858226507,2022-04-04,Day30,30,09:35:07,Pru_C_Control_04,Pru,Porites rus,C,Ambient,Tank_C6,Heat,Light,04,10,0.654,1.561,0.581,1,30,1,Indo-Pacific,NA
3858226513,2022-04-04,Day30,30,09:35:13,Pru_C_Control_04,Pru,Porites rus,C,Ambient,Tank_C6,Heat,Light,04,10,1.759,3.168,0.445,2,30,1,Indo-Pacific,NA
3858226517,2022-04-04,Day30,30,09:35:17,Pru_C_Control_04,Pru,Porites rus,C,Ambient,Tank_C6,Heat,Light,04,10,1.191,2.146,0.445,3,30,1,Indo-Pacific,NA
3858226538,2022-04-04,Day30,30,09:35:38,Pru_D_VT_04,Pru,Porites rus,D,VT,Tank_C6,Heat,Light,04,10,0.552,1.181,0.533,1,30,1,Indo-Pacific,NA
3858226542,2022-04-04,Day30,30,09:35:42,Pru_D_VT_04,Pru,Porites rus,D,VT,Tank_C6,Heat,Light,04,10,0.438,1.071,0.591,2,30,1,Indo-Pacific,NA
3858226546,2022-04-04,Day30,30,09:35:46,Pru_D_VT_04,Pru,Porites rus,D,VT,Tank_C6,Heat,Light,04,10,0.703,1.535,0.542,3,30,1,Indo-Pacific,NA
3858226574,2022-04-04,Day30,30,09:36:14,Pru_A_ST_04,Pru,Porites rus,A,ST,Tank_C6,Heat,Light,04,10,0.636,1.305,0.513,1,30,1,Indo-Pacific,NA
