Species;Species_ID;Colony;Prec;Frg_n;Treatment;Day;Tank_n;Region;F;Fm;YII;obs;Survived_day;Status
Pocillopora verrucosa;Pve;F;ST;4;Heat;1;Tank_12;Indonesia;0,500;0,821;0,391;2;NA;NA
Pocillopora verrucosa;Pve;F;ST;4;Heat;1;Tank_12;Indonesia;0,484;0,690;0,299;3;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;4;Heat;1;Tank_12;Red Sea;0,459;0,801;0,427;1;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;4;Heat;1;Tank_12;Red Sea;0,327;0,594;0,449;2;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;4;Heat;1;Tank_12;Red Sea;0,385;0,545;0,294;3;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;4;Heat;1;Tank_12;Indonesia;0,520;0,536;0,030;1;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;4;Heat;1;Tank_12;Indonesia;0,655;0,679;0,035;2;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;4;Heat;1;Tank_12;Indonesia;0,647;0,661;0,021;3;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;4;Heat;1;Tank_12;Red Sea;0,317;0,407;0,221;1;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;4;Heat;1;Tank_12;Red Sea;0,275;0,340;0,191;2;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;4;Heat;1;Tank_12;Red Sea;0,276;0,308;0,104;3;NA;NA
Pocillopora verrucosa;Pve;03;VT;4;Heat;1;Tank_12;Red Sea;0,375;0,641;0,415;1;NA;NA
Pocillopora verrucosa;Pve;03;VT;4;Heat;1;Tank_12;Red Sea;0,531;0,921;0,423;2;NA;NA
Pocillopora verrucosa;Pve;03;VT;4;Heat;1;Tank_12;Red Sea;0,459;0,844;0,456;3;NA;NA
Pocillopora verrucosa;Pve;03;ST;4;Heat;1;Tank_12;Red Sea;0,426;0,690;0,383;1;NA;NA
Pocillopora verrucosa;Pve;03;ST;4;Heat;1;Tank_12;Red Sea;0,355;0,593;0,401;2;NA;NA
Pocillopora verrucosa;Pve;03;ST;4;Heat;1;Tank_12;Red Sea;0,409;0,627;0,348;3;NA;NA
Stylophora pistillata;Spi;D;ST;2;Heat;1;Tank_2;Fiji;0,264;0,327;0,193;1;NA;NA
Stylophora pistillata;Spi;D;ST;2;Heat;1;Tank_2;Fiji;0,174;0,248;0,298;2;NA;NA
Stylophora pistillata;Spi;D;ST;2;Heat;1;Tank_2;Fiji;0,305;0,420;0,274;3;NA;NA
Stylophora pistillata;Spi;A;VT;2;Heat;1;Tank_2;Fiji;0,400;0,430;0,070;1;NA;NA
Stylophora pistillata;Spi;A;VT;2;Heat;1;Tank_2;Fiji;0,393;0,580;0,322;2;NA;NA
Stylophora pistillata;Spi;A;VT;2;Heat;1;Tank_2;Fiji;0,388;0,513;0,244;3;NA;NA
Stylophora pistillata;Spi;D;VT;2;Heat;1;Tank_2;Fiji;0,280;0,408;0,314;1;NA;NA
Stylophora pistillata;Spi;D;VT;2;Heat;1;Tank_2;Fiji;0,204;0,311;0,344;2;NA;NA
Stylophora pistillata;Spi;D;VT;2;Heat;1;Tank_2;Fiji;0,355;0,478;0,257;3;NA;NA
Stylophora pistillata;Spi;C;VT;2;Heat;1;Tank_2;Fiji;0,195;0,208;0,062;1;NA;NA
Stylophora pistillata;Spi;C;VT;2;Heat;1;Tank_2;Fiji;0,220;0,247;0,109;2;NA;NA
Stylophora pistillata;Spi;C;VT;2;Heat;1;Tank_2;Fiji;0,281;0,318;0,116;3;NA;NA
Stylophora pistillata;Spi;A;ST;2;Heat;1;Tank_2;Fiji;0,299;0,318;0,060;1;NA;NA
Stylophora pistillata;Spi;A;ST;2;Heat;1;Tank_2;Fiji;0,097;0,116;0,164;2;NA;NA
Stylophora pistillata;Spi;A;ST;2;Heat;1;Tank_2;Fiji;0,247;0,271;0,089;3;NA;NA
Stylophora pistillata;Spi;C;ST;2;Heat;1;Tank_2;Fiji;0,330;0,354;0,068;1;NA;NA
Stylophora pistillata;Spi;C;ST;2;Heat;1;Tank_2;Fiji;0,323;0,348;0,072;2;NA;NA
Stylophora pistillata;Spi;C;ST;2;Heat;1;Tank_2;Fiji;0,256;0,269;0,048;3;NA;NA
Stylophora pistillata;Spi;E;ST;2;Heat;1;Tank_2;Fiji;0,204;0,217;0,060;1;NA;NA
Stylophora pistillata;Spi;E;ST;2;Heat;1;Tank_2;Fiji;0,230;0,246;0,065;2;NA;NA
Stylophora pistillata;Spi;E;ST;2;Heat;1;Tank_2;Fiji;0,217;0,227;0,044;3;NA;NA
Stylophora pistillata;Spi;B;ST;2;Heat;1;Tank_2;Fiji;0,218;0,317;0,312;1;NA;NA
Stylophora pistillata;Spi;B;ST;2;Heat;1;Tank_2;Fiji;0,288;0,438;0,342;2;NA;NA
Stylophora pistillata;Spi;B;ST;2;Heat;1;Tank_2;Fiji;0,179;0,249;0,281;3;NA;NA
Stylophora pistillata;Spi;A;Ambient;2;Heat;1;Tank_2;Fiji;0,346;0,371;0,067;1;NA;NA
Stylophora pistillata;Spi;A;Ambient;2;Heat;1;Tank_2;Fiji;0,200;0,216;0,074;2;NA;NA
Stylophora pistillata;Spi;A;Ambient;2;Heat;1;Tank_2;Fiji;0,207;0,228;0,092;3;NA;NA
Stylophora pistillata;Spi;D;Ambient;2;Heat;1;Tank_2;Fiji;0,451;0,477;0,055;1;NA;NA
Stylophora pistillata;Spi;D;Ambient;2;Heat;1;Tank_2;Fiji;0,274;0,291;0,058;2;NA;NA
Stylophora pistillata;Spi;D;Ambient;2;Heat;1;Tank_2;Fiji;0,334;0,352;0,051;3;NA;NA
Stylophora pistillata;Spi;E;VT;2;Heat;1;Tank_2;Fiji;0,190;0,220;0,136;1;NA;NA
Stylophora pistillata;Spi;E;VT;2;Heat;1;Tank_2;Fiji;0,211;0,270;0,219;2;NA;NA
Stylophora pistillata;Spi;E;VT;2;Heat;1;Tank_2;Fiji;0,206;0,247;0,166;3;NA;NA
Stylophora pistillata;Spi;C;Ambient;2;Heat;1;Tank_2;Fiji;0,463;0,520;0,110;1;NA;NA
Stylophora pistillata;Spi;C;Ambient;2;Heat;1;Tank_2;Fiji;0,380;0,399;0,048;2;NA;NA
Stylophora pistillata;Spi;C;Ambient;2;Heat;1;Tank_2;Fiji;0,474;0,483;0,019;3;NA;NA
Stylophora pistillata;Spi;E;Ambient;2;Heat;1;Tank_2;Fiji;0,635;0,639;0,006;1;NA;NA
Stylophora pistillata;Spi;E;Ambient;2;Heat;1;Tank_2;Fiji;0,629;0,640;0,017;2;NA;NA
Stylophora pistillata;Spi;E;Ambient;2;Heat;1;Tank_2;Fiji;0,679;0,690;0,016;3;NA;NA
Stylophora pistillata;Spi;B;VT;2;Heat;1;Tank_2;Fiji;0,321;0,517;0,379;1;NA;NA
Stylophora pistillata;Spi;B;VT;2;Heat;1;Tank_2;Fiji;0,225;0,317;0,290;2;NA;NA
Stylophora pistillata;Spi;B;VT;2;Heat;1;Tank_2;Fiji;0,200;0,329;0,392;3;NA;NA
Stylophora pistillata;Spi;B;Ambient;2;Heat;1;Tank_2;Fiji;0,403;0,460;0,124;1;NA;NA
Stylophora pistillata;Spi;B;Ambient;2;Heat;1;Tank_2;Fiji;0,433;0,439;0,014;2;NA;NA
Stylophora pistillata;Spi;B;Ambient;2;Heat;1;Tank_2;Fiji;0,369;0,401;0,080;3;NA;NA
Stylophora pistillata;Spi;B;ST;3;Control;1;Tank_3;Fiji;0,549;1,419;0,613;1;NA;NA
Stylophora pistillata;Spi;B;ST;3;Control;1;Tank_3;Fiji;0,472;1,195;0,605;2;NA;NA
Stylophora pistillata;Spi;B;ST;3;Control;1;Tank_3;Fiji;0,433;1,182;0,634;3;NA;NA
Stylophora pistillata;Spi;D;VT;3;Control;1;Tank_3;Fiji;0,670;1,649;0,594;1;NA;NA
Stylophora pistillata;Spi;D;VT;3;Control;1;Tank_3;Fiji;0,752;1,845;0,592;2;NA;NA
Stylophora pistillata;Spi;D;VT;3;Control;1;Tank_3;Fiji;0,722;1,747;0,587;3;NA;NA
Stylophora pistillata;Spi;D;ST;3;Control;1;Tank_3;Fiji;0,643;1,558;0,587;1;NA;NA
Stylophora pistillata;Spi;D;ST;3;Control;1;Tank_3;Fiji;0,518;1,233;0,580;2;NA;NA
Stylophora pistillata;Spi;D;ST;3;Control;1;Tank_3;Fiji;0,585;1,417;0,587;3;NA;NA
Stylophora pistillata;Spi;E;VT;3;Control;1;Tank_3;Fiji;0,460;1,079;0,574;1;NA;NA
Stylophora pistillata;Spi;E;VT;3;Control;1;Tank_3;Fiji;0,496;1,201;0,587;2;NA;NA
Stylophora pistillata;Spi;E;VT;3;Control;1;Tank_3;Fiji;0,411;0,937;0,561;3;NA;NA
Stylophora pistillata;Spi;C;ST;3;Control;1;Tank_3;Fiji;0,456;1,104;0,587;1;NA;NA
Stylophora pistillata;Spi;C;ST;3;Control;1;Tank_3;Fiji;0,415;0,911;0,544;2;NA;NA
Stylophora pistillata;Spi;C;ST;3;Control;1;Tank_3;Fiji;0,506;1,276;0,603;3;NA;NA
Stylophora pistillata;Spi;A;VT;3;Control;1;Tank_3;Fiji;0,713;1,681;0,576;1;NA;NA
Stylophora pistillata;Spi;A;VT;3;Control;1;Tank_3;Fiji;0,688;1,609;0,572;2;NA;NA
Stylophora pistillata;Spi;A;VT;3;Control;1;Tank_3;Fiji;0,668;1,551;0,569;3;NA;NA
Stylophora pistillata;Spi;C;VT;3;Control;1;Tank_3;Fiji;0,435;1,051;0,586;1;NA;NA
Stylophora pistillata;Spi;C;VT;3;Control;1;Tank_3;Fiji;0,431;1,077;0,600;2;NA;NA
Stylophora pistillata;Spi;C;VT;3;Control;1;Tank_3;Fiji;0,345;0,789;0,563;3;NA;NA
Stylophora pistillata;Spi;B;VT;3;Control;1;Tank_3;Fiji;0,538;1,234;0,564;1;NA;NA
Stylophora pistillata;Spi;B;VT;3;Control;1;Tank_3;Fiji;0,653;1,621;0,597;2;NA;NA
Stylophora pistillata;Spi;B;VT;3;Control;1;Tank_3;Fiji;0,655;1,720;0,619;3;NA;NA
Stylophora pistillata;Spi;A;ST;3;Control;1;Tank_3;Fiji;0,597;1,357;0,560;1;NA;NA
Stylophora pistillata;Spi;A;ST;3;Control;1;Tank_3;Fiji;0,633;1,527;0,585;2;NA;NA
Stylophora pistillata;Spi;A;ST;3;Control;1;Tank_3;Fiji;0,616;1,491;0,587;3;NA;NA
Stylophora pistillata;Spi;A;Ambient;3;Control;1;Tank_3;Fiji;0,681;1,679;0,594;1;NA;NA
Stylophora pistillata;Spi;A;Ambient;3;Control;1;Tank_3;Fiji;0,693;1,701;0,593;2;NA;NA
Stylophora pistillata;Spi;A;Ambient;3;Control;1;Tank_3;Fiji;0,679;1,750;0,612;3;NA;NA
Stylophora pistillata;Spi;E;Ambient;3;Control;1;Tank_3;Fiji;0,457;1,201;0,619;1;NA;NA
Stylophora pistillata;Spi;E;Ambient;3;Control;1;Tank_3;Fiji;0,494;1,344;0,632;2;NA;NA
Stylophora pistillata;Spi;E;Ambient;3;Control;1;Tank_3;Fiji;0,462;1,221;0,622;3;NA;NA
Stylophora pistillata;Spi;B;Ambient;3;Control;1;Tank_3;Fiji;0,469;1,187;0,605;1;NA;NA
Stylophora pistillata;Spi;B;Ambient;3;Control;1;Tank_3;Fiji;0,621;1,570;0,604;2;NA;NA
Stylophora pistillata;Spi;B;Ambient;3;Control;1;Tank_3;Fiji;0,651;1,691;0,615;3;NA;NA
Stylophora pistillata;Spi;C;Ambient;3;Control;1;Tank_3;Fiji;0,528;1,420;0,628;1;NA;NA
Stylophora pistillata;Spi;C;Ambient;3;Control;1;Tank_3;Fiji;0,451;1,109;0,593;2;NA;NA
Stylophora pistillata;Spi;C;Ambient;3;Control;1;Tank_3;Fiji;0,586;1,590;0,631;3;NA;NA
Stylophora pistillata;Spi;E;ST;3;Control;1;Tank_3;Fiji;0,377;0,843;0,553;1;NA;NA
Stylophora pistillata;Spi;E;ST;3;Control;1;Tank_3;Fiji;0,423;1,042;0,594;2;NA;NA
Stylophora pistillata;Spi;E;ST;3;Control;1;Tank_3;Fiji;0,412;0,967;0,574;3;NA;NA
Stylophora pistillata;Spi;D;Ambient;3;Control;1;Tank_3;Fiji;0,664;1,585;0,581;1;NA;NA
Stylophora pistillata;Spi;D;Ambient;3;Control;1;Tank_3;Fiji;0,626;1,485;0,578;2;NA;NA
Stylophora pistillata;Spi;D;Ambient;3;Control;1;Tank_3;Fiji;0,769;1,839;0,582;3;NA;NA
Stylophora pistillata;Spi;B;ST;4;Heat;1;Tank_4;Fiji;0,283;0,522;0,458;1;NA;NA
Stylophora pistillata;Spi;B;ST;4;Heat;1;Tank_4;Fiji;0,278;0,451;0,384;2;NA;NA
Stylophora pistillata;Spi;B;ST;4;Heat;1;Tank_4;Fiji;0,326;0,547;0,404;3;NA;NA
Stylophora pistillata;Spi;C;ST;4;Heat;1;Tank_4;Fiji;0,216;0,269;0,197;1;NA;NA
Stylophora pistillata;Spi;C;ST;4;Heat;1;Tank_4;Fiji;0,206;0,259;0,205;2;NA;NA
Stylophora pistillata;Spi;C;ST;4;Heat;1;Tank_4;Fiji;0,357;0,441;0,190;3;NA;NA
Stylophora pistillata;Spi;B;VT;4;Heat;1;Tank_4;Fiji;0,224;0,299;0,251;1;NA;NA
Stylophora pistillata;Spi;B;VT;4;Heat;1;Tank_4;Fiji;0,235;0,296;0,206;2;NA;NA
Stylophora pistillata;Spi;B;VT;4;Heat;1;Tank_4;Fiji;0,185;0,239;0,226;3;NA;NA
Stylophora pistillata;Spi;D;ST;4;Heat;1;Tank_4;Fiji;0,211;0,354;0,404;1;NA;NA
Stylophora pistillata;Spi;D;ST;4;Heat;1;Tank_4;Fiji;0,288;0,441;0,347;2;NA;NA
Stylophora pistillata;Spi;D;ST;4;Heat;1;Tank_4;Fiji;0,291;0,399;0,271;3;NA;NA
Stylophora pistillata;Spi;E;VT;4;Heat;1;Tank_4;Fiji;0,192;0,213;0,099;1;NA;NA
Stylophora pistillata;Spi;E;VT;4;Heat;1;Tank_4;Fiji;0,214;0,264;0,189;2;NA;NA
Stylophora pistillata;Spi;E;VT;4;Heat;1;Tank_4;Fiji;0,241;0,323;0,254;3;NA;NA
Stylophora pistillata;Spi;A;VT;4;Heat;1;Tank_4;Fiji;0,213;0,303;0,297;1;NA;NA
Stylophora pistillata;Spi;A;VT;4;Heat;1;Tank_4;Fiji;0,306;0,359;0,148;2;NA;NA
Stylophora pistillata;Spi;A;VT;4;Heat;1;Tank_4;Fiji;0,316;0,439;0,280;3;NA;NA
Stylophora pistillata;Spi;D;VT;4;Heat;1;Tank_4;Fiji;0,212;0,347;0,389;1;NA;NA
Stylophora pistillata;Spi;D;VT;4;Heat;1;Tank_4;Fiji;0,264;0,432;0,389;2;NA;NA
Stylophora pistillata;Spi;D;VT;4;Heat;1;Tank_4;Fiji;0,199;0,339;0,413;3;NA;NA
Stylophora pistillata;Spi;C;VT;4;Heat;1;Tank_4;Fiji;0,281;0,346;0,188;1;NA;NA
Stylophora pistillata;Spi;C;VT;4;Heat;1;Tank_4;Fiji;0,234;0,269;0,130;2;NA;NA
Stylophora pistillata;Spi;C;VT;4;Heat;1;Tank_4;Fiji;0,247;0,296;0,166;3;NA;NA
Stylophora pistillata;Spi;A;ST;4;Heat;1;Tank_4;Fiji;0,316;0,345;0,084;1;NA;NA
Stylophora pistillata;Spi;A;ST;4;Heat;1;Tank_4;Fiji;0,140;0,168;0,167;2;NA;NA
Stylophora pistillata;Spi;A;ST;4;Heat;1;Tank_4;Fiji;0,144;0,203;0,291;3;NA;NA
Stylophora pistillata;Spi;E;Ambient;4;Heat;1;Tank_4;Fiji;0,607;0,618;0,018;1;NA;NA
Stylophora pistillata;Spi;E;Ambient;4;Heat;1;Tank_4;Fiji;0,309;0,318;0,028;2;NA;NA
Stylophora pistillata;Spi;E;Ambient;4;Heat;1;Tank_4;Fiji;0,314;0,325;0,034;3;NA;NA
Stylophora pistillata;Spi;B;Ambient;4;Heat;1;Tank_4;Fiji;0,330;0,366;0,098;1;NA;NA
Stylophora pistillata;Spi;B;Ambient;4;Heat;1;Tank_4;Fiji;0,285;0,301;0,053;2;NA;NA
Stylophora pistillata;Spi;B;Ambient;4;Heat;1;Tank_4;Fiji;0,399;0,423;0,057;3;NA;NA
Stylophora pistillata;Spi;A;Ambient;4;Heat;1;Tank_4;Fiji;0,287;0,310;0,074;1;NA;NA
Stylophora pistillata;Spi;A;Ambient;4;Heat;1;Tank_4;Fiji;0,316;0,349;0,095;2;NA;NA
Stylophora pistillata;Spi;A;Ambient;4;Heat;1;Tank_4;Fiji;0,126;0,144;0,125;3;NA;NA
Stylophora pistillata;Spi;C;Ambient;4;Heat;1;Tank_4;Fiji;0,431;0,469;0,081;1;NA;NA
Stylophora pistillata;Spi;C;Ambient;4;Heat;1;Tank_4;Fiji;0,534;0,569;0,062;2;NA;NA
Stylophora pistillata;Spi;C;Ambient;4;Heat;1;Tank_4;Fiji;0,435;0,454;0,042;3;NA;NA
Stylophora pistillata;Spi;D;Ambient;4;Heat;1;Tank_4;Fiji;0,303;0,341;0,111;1;NA;NA
Stylophora pistillata;Spi;D;Ambient;4;Heat;1;Tank_4;Fiji;0,225;0,282;0,202;2;NA;NA
Stylophora pistillata;Spi;D;Ambient;4;Heat;1;Tank_4;Fiji;0,298;0,343;0,131;3;NA;NA
Stylophora pistillata;Spi;E;ST;4;Heat;1;Tank_4;Fiji;0,166;0,185;0,103;1;NA;NA
Stylophora pistillata;Spi;E;ST;4;Heat;1;Tank_4;Fiji;0,112;0,123;0,089;2;NA;NA
Stylophora pistillata;Spi;E;ST;4;Heat;1;Tank_4;Fiji;0,153;0,162;0,056;3;NA;NA
Pocillopora verrucosa;Pve;A;ST;1;Control;1;Tank_5;Red Sea;0,726;1,995;0,636;1;NA;NA
Pocillopora verrucosa;Pve;A;ST;1;Control;1;Tank_5;Red Sea;0,504;1,287;0,608;2;NA;NA
Pocillopora verrucosa;Pve;A;ST;1;Control;1;Tank_5;Red Sea;0,645;1,642;0,607;3;NA;NA
Pocillopora verrucosa;Pve;B;ST;1;Control;1;Tank_5;Indonesia;0,766;1,976;0,612;1;NA;NA
Pocillopora verrucosa;Pve;B;ST;1;Control;1;Tank_5;Indonesia;0,574;1,554;0,631;2;NA;NA
Pocillopora verrucosa;Pve;B;ST;1;Control;1;Tank_5;Indonesia;0,635;1,682;0,622;3;NA;NA
Pocillopora verrucosa;Pve;E;ST;1;Control;1;Tank_5;Indonesia;0,476;1,314;0,638;1;NA;NA
Pocillopora verrucosa;Pve;E;ST;1;Control;1;Tank_5;Indonesia;0,367;0,982;0,626;2;NA;NA
Pocillopora verrucosa;Pve;E;ST;1;Control;1;Tank_5;Indonesia;0,529;1,277;0,586;3;NA;NA
Pocillopora verrucosa;Pve;C;ST;1;Control;1;Tank_5;Red Sea;0,572;1,550;0,631;1;NA;NA
Pocillopora verrucosa;Pve;C;ST;1;Control;1;Tank_5;Red Sea;0,597;1,555;0,616;2;NA;NA
Pocillopora verrucosa;Pve;C;ST;1;Control;1;Tank_5;Red Sea;0,593;1,715;0,654;3;NA;NA
Pocillopora verrucosa;Pve;A;VT;1;Control;1;Tank_5;Red Sea;0,717;1,900;0,623;1;NA;NA
Pocillopora verrucosa;Pve;A;VT;1;Control;1;Tank_5;Red Sea;0,469;1,291;0,637;2;NA;NA
Pocillopora verrucosa;Pve;A;VT;1;Control;1;Tank_5;Red Sea;0,643;1,767;0,636;3;NA;NA
Pocillopora verrucosa;Pve;E;VT;1;Control;1;Tank_5;Indonesia;0,362;0,853;0,576;1;NA;NA
Pocillopora verrucosa;Pve;E;VT;1;Control;1;Tank_5;Indonesia;0,535;1,337;0,600;2;NA;NA
Pocillopora verrucosa;Pve;E;VT;1;Control;1;Tank_5;Indonesia;0,407;1,018;0,600;3;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;1;Control;1;Tank_5;Indonesia;0,316;0,783;0,596;1;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;1;Control;1;Tank_5;Indonesia;0,473;1,224;0,614;2;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;1;Control;1;Tank_5;Indonesia;0,400;1,042;0,616;3;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;1;Tank_5;Red Sea;0,679;1,611;0,579;1;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;1;Tank_5;Red Sea;0,643;1,670;0,615;2;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;1;Tank_5;Red Sea;0,630;1,590;0,604;3;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;1;Tank_5;Indonesia;0,523;1,407;0,628;1;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;1;Tank_5;Indonesia;0,560;1,569;0,643;2;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;1;Tank_5;Indonesia;0,462;1,258;0,633;3;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;1;Tank_5;Indonesia;0,688;1,775;0,612;1;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;1;Tank_5;Indonesia;0,617;1,557;0,604;2;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;1;Tank_5;Indonesia;0,500;1,369;0,635;3;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;1;Tank_5;Red Sea;0,714;1,785;0,600;1;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;1;Tank_5;Red Sea;0,621;1,657;0,625;2;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;1;Tank_5;Red Sea;0,726;1,971;0,632;3;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;1;Tank_5;Red Sea;0,779;1,931;0,597;1;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;1;Tank_5;Red Sea;0,745;1,895;0,607;2;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;1;Tank_5;Red Sea;0,663;1,744;0,620;3;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;1;Tank_6;Red Sea;0,515;0,578;0,109;1;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;1;Tank_6;Red Sea;0,527;0,643;0,180;2;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;1;Tank_6;Red Sea;0,621;0,738;0,159;3;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;1;Tank_6;Indonesia;0,380;0,420;0,095;1;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;1;Tank_6;Indonesia;0,461;0,605;0,238;2;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;1;Tank_6;Indonesia;0,339;0,404;0,161;3;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;1;Tank_6;Indonesia;0,485;1,094;0,557;1;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;1;Tank_6;Indonesia;0,542;1,225;0,558;2;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;1;Tank_6;Indonesia;0,289;0,700;0,587;3;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;1;Tank_6;Red Sea;0,613;0,673;0,089;1;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;1;Tank_6;Red Sea;0,678;0,691;0,019;2;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;1;Tank_6;Red Sea;0,563;0,658;0,144;3;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;1;Tank_6;Red Sea;0,520;0,668;0,222;1;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;1;Tank_6;Red Sea;0,399;0,549;0,273;2;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;1;Tank_6;Red Sea;0,381;0,443;0,140;3;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;1;Tank_6;Indonesia;0,408;0,769;0,469;1;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;1;Tank_6;Indonesia;0,492;0,915;0,462;2;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;1;Tank_6;Indonesia;0,455;0,860;0,471;3;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;1;Tank_6;Indonesia;0,676;0,807;0,162;1;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;1;Tank_6;Indonesia;0,589;0,687;0,143;2;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;1;Tank_6;Indonesia;0,517;0,645;0,198;3;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;1;Tank_6;Indonesia;0,273;0,428;0,362;1;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;1;Tank_6;Indonesia;0,331;0,443;0,253;2;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;1;Tank_6;Indonesia;0,206;0,283;0,272;3;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;1;Tank_6;Indonesia;0,609;0,613;0,007;1;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;1;Tank_6;Indonesia;0,567;0,579;0,021;2;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;1;Tank_6;Indonesia;0,632;0,641;0,014;3;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;1;Tank_6;Red Sea;0,592;0,611;0,031;1;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;1;Tank_6;Red Sea;0,771;0,777;0,008;2;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;1;Tank_6;Red Sea;0,837;0,851;0,016;3;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;1;Tank_6;Red Sea;0,786;0,819;0,040;1;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;1;Tank_6;Red Sea;0,677;0,726;0,067;2;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;1;Tank_6;Red Sea;0,859;0,885;0,029;3;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;1;Tank_6;Red Sea;0,760;0,887;0,143;1;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;1;Tank_6;Red Sea;0,680;0,897;0,242;2;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;1;Tank_6;Red Sea;0,797;0,958;0,168;3;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;1;Tank_7;Red Sea;0,636;1,705;0,627;1;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;1;Tank_7;Red Sea;0,588;1,312;0,552;2;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;1;Tank_7;Red Sea;0,741;1,957;0,621;3;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;1;Tank_7;Indonesia;0,656;1,621;0,595;1;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;1;Tank_7;Indonesia;0,662;1,852;0,643;2;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;1;Tank_7;Indonesia;0,718;1,605;0,553;3;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;1;Tank_7;Red Sea;0,452;1,223;0,630;1;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;1;Tank_7;Red Sea;0,460;1,148;0,599;2;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;1;Tank_7;Red Sea;0,647;1,611;0,598;3;NA;NA
Pocillopora verrucosa;Pve;F;VT;1;Control;1;Tank_7;Indonesia;0,579;1,424;0,593;1;NA;NA
